mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.2836036682128906,0.16729053925214163,0.09805507659912109,0.013141414276845608,30,log2,5,500,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 500}",-0.0248915609698086,0.21488170629965397,0.30225530528424516,0.507299517504752,0.5256028601468279,0.30502956565313405,0.20324762951858436,70
3.425113821029663,0.4758828841456139,0.09913778305053711,0.010525388809941147,30,sqrt,5,500,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 500}",-0.0248915609698086,0.21488170629965397,0.30225530528424516,0.507299517504752,0.5256028601468279,0.30502956565313405,0.20324762951858436,70
3.1170444011688234,0.22505708999893606,0.10199847221374511,0.016516948870673277,,log2,5,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 500}",-0.02488178740463809,0.21489002655037892,0.30225530528424516,0.5072046096285959,0.5256028601468279,0.30501420284108194,0.20322483085334983,72
3.491371726989746,0.18202240882185863,0.1038945198059082,0.016217514737342866,,sqrt,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 500}",-0.02488178740463809,0.21489002655037892,0.30225530528424516,0.5072046096285959,0.5256028601468279,0.30501420284108194,0.20322483085334983,72
1.8591963291168212,0.10590264343425558,0.06382284164428711,0.008468211353587435,30,log2,5,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 300}",-0.025191541876417256,0.21427557630179161,0.3028596673878,0.5083865882156625,0.524521461869875,0.3049703503797424,0.20338029820893824,74
2.401391792297363,0.08217357729618627,0.06215834617614746,0.007554382369887665,30,sqrt,5,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 300}",-0.025191541876417256,0.21427557630179161,0.3028596673878,0.5083865882156625,0.524521461869875,0.3049703503797424,0.20338029820893824,74
1.922351598739624,0.17410948635439638,0.05978579521179199,0.0068507810474913,,log2,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 300}",-0.025174862254241592,0.21427557630179161,0.3028596673878,0.5082251491683292,0.524521461869875,0.30494139849471086,0.20334259664367663,76
2.3934906482696534,0.3331893164979032,0.1074284553527832,0.06284749488674654,,sqrt,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 300}",-0.025174862254241592,0.21427557630179161,0.3028596673878,0.5082251491683292,0.524521461869875,0.30494139849471086,0.20334259664367663,76
0.6531826972961425,0.037959625920617475,0.025843095779418946,0.0033535311176188434,30,sqrt,5,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",-0.027570698025342955,0.21071857531839477,0.29777152726523015,0.5133089339994078,0.5244874632783707,0.3037431603672121,0.20547699011527562,78
0.6379715442657471,0.039858566969637334,0.024910163879394532,0.004836123725280242,30,log2,5,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",-0.027570698025342955,0.21071857531839477,0.29777152726523015,0.5133089339994078,0.5244874632783707,0.3037431603672121,0.20547699011527562,78
0.5926354885101318,0.023723556385020394,0.021931266784667967,0.0024049805662609046,,sqrt,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",-0.027570698025342955,0.21071857531839477,0.29777152726523015,0.5128895751235159,0.5244874632783707,0.30365928859203367,0.20539150006226994,80
0.9009883880615235,0.2102546917712064,0.028870058059692384,0.007846976920940349,,log2,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",-0.027570698025342955,0.21071857531839477,0.29777152726523015,0.5128895751235159,0.5244874632783707,0.30365928859203367,0.20539150006226994,80
6.505806541442871,0.47857988357969217,0.2842281341552734,0.18291810362505564,20,1.0,2,500,"{'max_depth': 20, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 500}",-0.035479269333894115,0.21039132770969426,0.2971040706402639,0.5059368254186897,0.5220062857096118,0.29999184802887313,0.2060491239171494,82
3.772145223617554,0.13520934562866502,0.07202281951904296,0.011039415532361457,20,1.0,2,300,"{'max_depth': 20, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 300}",-0.03723981733959181,0.20966767332383185,0.29896497351959517,0.5062565386023876,0.5220367813347786,0.29993722988820026,0.20675288012654053,83
4.11327633857727,0.27514695490436336,0.08121380805969239,0.016807181184485768,,1.0,2,300,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 300}",-0.03918024197585335,0.20942070862499074,0.2998687705069888,0.5053286311965539,0.5212546900385914,0.29933851167825426,0.20705514174398165,84
3.8774598598480225,0.20342334798761488,0.07296953201293946,0.010386409694127314,30,1.0,2,300,"{'max_depth': 30, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 300}",-0.03933179511678908,0.2094960253083129,0.2998091705557412,0.5053631824187301,0.5212078066222701,0.29930887795765304,0.20709496139860575,85
