Student ID,module_code,EXAM %,assessment_number,score,progress_in_semester
58343093,CS161,0.0,4,74.0,0.4
59836802,CS161,69.0,4,100.0,0.4
76714430,CS161,0.0,4,0.0,0.4
89797051,CS161,10.0,4,0.0,0.4
43787117,CS161,12.0,4,67.0,0.4
75684190,CS161,5.0,4,80.0,0.4
27370046,CS161,5.0,4,30.0,0.4
85864105,CS161,29.0,4,0.0,0.4
17540469,CS161,81.0,4,98.0,0.4
90205242,CS161,52.0,4,100.0,0.4
48045170,CS161,23.0,4,10.0,0.4
99995385,CS161,0.0,4,44.0,0.4
24790246,CS161,24.0,4,100.0,0.4
47057162,CS161,0.0,4,0.0,0.4
82305757,CS161,23.0,4,51.0,0.4
91258907,CS161,0.0,4,22.0,0.4
16759226,CS161,25.0,4,99.0,0.4
37800456,CS161,18.0,4,100.0,0.4
22135913,CS161,48.0,4,92.0,0.4
12152832,CS161,56.0,4,81.0,0.4
30230101,CS161,84.0,4,100.0,0.4
63284343,CS161,45.0,4,100.0,0.4
35119117,CS161,18.0,4,70.0,0.4
65118069,CS161,35.0,4,100.0,0.4
65157349,CS161,30.0,4,100.0,0.4
48343110,CS161,40.0,4,100.0,0.4
74711966,CS161,8.0,4,100.0,0.4
88189847,CS161,28.0,4,35.0,0.4
77669391,CS161,42.0,4,88.0,0.4
56643669,CS161,28.0,4,71.0,0.4
30079405,CS161,26.0,4,40.0,0.4
60414961,CS161,63.0,4,35.0,0.4
59084601,CS161,14.0,4,62.0,0.4
90198723,CS161,17.0,4,69.0,0.4
24076910,CS161,53.0,4,100.0,0.4
23696390,CS161,5.0,4,0.0,0.4
45453740,CS161,49.0,4,90.0,0.4
26111335,CS161,10.0,4,100.0,0.4
82073994,CS161,0.0,4,0.0,0.4
42739989,CS161,56.0,4,65.0,0.4
23971090,CS161,0.0,4,60.0,0.4
95030015,CS161,78.0,4,100.0,0.4
22896594,CS161,50.0,4,100.0,0.4
82965743,CS161,80.0,4,100.0,0.4
14672318,CS161,64.0,4,100.0,0.4
30877387,CS161,55.0,4,100.0,0.4
12306119,CS161,12.0,4,98.0,0.4
43094536,CS161,58.0,4,100.0,0.4
69309190,CS161,0.0,4,0.0,0.4
64198576,CS161,38.0,4,100.0,0.4
63681096,CS161,37.0,4,89.0,0.4
57800387,CS161,83.0,4,100.0,0.4
69023507,CS161,7.0,4,74.0,0.4
83146186,CS161,13.0,4,10.0,0.4
53957925,CS161,38.0,4,100.0,0.4
90926702,CS161,90.0,4,100.0,0.4
68443482,CS161,57.0,4,95.0,0.4
34323592,CS161,5.0,4,90.0,0.4
96304251,CS161,53.0,4,80.0,0.4
27936987,CS161,28.0,4,100.0,0.4
15214948,CS161,40.0,4,100.0,0.4
84536412,CS161,31.0,4,60.0,0.4
58157905,CS161,60.0,4,99.0,0.4
96968862,CS161,17.0,4,90.0,0.4
86497933,CS161,14.0,4,90.0,0.4
31397192,CS161,48.0,4,40.0,0.4
99658767,CS161,16.0,4,99.0,0.4
64371535,CS161,35.0,4,98.0,0.4
66867809,CS161,24.0,4,77.0,0.4
71065720,CS161,85.0,4,100.0,0.4
11204571,CS161,88.0,4,100.0,0.4
61717879,CS161,0.0,4,66.0,0.4
24127710,CS161,8.0,4,0.0,0.4
67262233,CS161,30.0,4,66.0,0.4
87601200,CS161,21.0,4,20.0,0.4
49891974,CS161,51.0,4,93.0,0.4
72496892,CS161,48.0,4,100.0,0.4
51427713,CS161,70.0,4,60.0,0.4
58047508,CS161,0.0,4,89.0,0.4
84011888,CS161,14.0,4,84.0,0.4
44965222,CS161,55.0,4,94.0,0.4
36161314,CS161,27.0,4,100.0,0.4
34349175,CS161,0.0,4,0.0,0.4
88699903,CS161,90.0,4,100.0,0.4
89287824,CS161,8.0,4,100.0,0.4
76576071,CS161,0.0,4,0.0,0.4
33451338,CS161,0.0,4,12.0,0.4
99632235,CS161,45.0,4,100.0,0.4
20272886,CS161,54.0,4,100.0,0.4
17988839,CS161,13.0,4,48.0,0.4
84573777,CS161,10.0,4,40.0,0.4
35507225,CS161,10.0,4,100.0,0.4
26873519,CS161,41.0,4,55.00000000000001,0.4
45536963,CS161,43.0,4,76.0,0.4
30822116,CS161,5.0,4,0.0,0.4
44417178,CS161,28.0,4,100.0,0.4
59784821,CS161,0.0,4,0.0,0.4
76510898,CS161,0.0,4,35.0,0.4
23701729,CS161,51.0,4,100.0,0.4
82770253,CS161,65.0,4,100.0,0.4
81786701,CS161,65.0,4,100.0,0.4
55146620,CS161,71.0,4,100.0,0.4
11756745,CS161,12.0,4,0.0,0.4
81131461,CS161,43.0,4,85.0,0.4
99855326,CS161,12.0,4,98.0,0.4
82967676,CS161,66.0,4,100.0,0.4
63066927,CS161,17.0,4,87.0,0.4
73779400,CS161,48.0,4,90.0,0.4
71373382,CS161,61.0,4,40.0,0.4
52911365,CS161,47.0,4,95.0,0.4
43114643,CS161,32.0,4,100.0,0.4
72735869,CS161,56.0,4,100.0,0.4
47593950,CS161,38.0,4,0.0,0.4
64143261,CS161,38.0,4,0.0,0.4
37745329,CS161,6.0,4,100.0,0.4
88111184,CS161,80.0,4,100.0,0.4
31503805,CS161,0.0,4,0.0,0.4
59893819,CS161,41.0,4,100.0,0.4
78624338,CS161,2.0,4,40.0,0.4
99960697,CS161,4.0,4,96.0,0.4
37472776,CS161,45.0,4,80.0,0.4
68646423,CS161,55.0,4,99.0,0.4
88915223,CS161,0.0,4,0.0,0.4
55399622,CS161,9.0,4,50.0,0.4
19160332,CS161,0.0,4,8.0,0.4
63573517,CS161,16.0,4,40.0,0.4
33049620,CS161,92.0,4,100.0,0.4
95769492,CS161,7.0,4,69.0,0.4
84794466,CS161,0.0,4,80.0,0.4
63012496,CS161,44.0,4,100.0,0.4
34135965,CS161,43.0,4,86.0,0.4
94085509,CS161,0.0,4,0.0,0.4
85787367,CS161,7.0,4,0.0,0.4
31653483,CS161,20.0,4,100.0,0.4
25331138,CS161,82.0,4,96.0,0.4
54641275,CS161,15.0,4,100.0,0.4
42870678,CS161,92.0,4,100.0,0.4
77386168,CS161,81.0,4,100.0,0.4
82158642,CS161,35.0,4,60.0,0.4
21630795,CS161,81.0,4,100.0,0.4
20784336,CS161,78.0,4,100.0,0.4
39373972,CS161,5.0,4,39.0,0.4
85233385,CS161,49.0,4,50.0,0.4
87142367,CS161,49.0,4,100.0,0.4
56431698,CS161,0.0,4,49.0,0.4
19492041,CS161,90.0,4,100.0,0.4
49334302,CS161,19.0,4,100.0,0.4
26599288,CS161,25.0,4,0.0,0.4
64992499,CS161,0.0,4,0.0,0.4
59919093,CS161,52.0,4,80.0,0.4
63958316,CS161,67.0,4,100.0,0.4
68205776,CS161,13.0,4,70.0,0.4
47416214,CS161,19.0,4,100.0,0.4
97528476,CS161,90.0,4,100.0,0.4
19003975,CS161,56.0,4,100.0,0.4
41416595,CS161,53.0,4,63.0,0.4
18478977,CS161,64.0,4,100.0,0.4
48671530,CS161,85.0,4,0.0,0.4
30468596,CS161,1.0,4,79.0,0.4
55801775,CS161,13.0,4,97.0,0.4
68901214,CS161,28.0,4,100.0,0.4
45249213,CS161,35.0,4,0.0,0.4
26584428,CS161,74.0,4,100.0,0.4
55407966,CS161,10.0,4,100.0,0.4
37149016,CS161,41.0,4,74.0,0.4
54348464,CS161,77.0,4,100.0,0.4
35632171,CS161,0.0,4,69.0,0.4
44892818,CS161,25.0,4,90.0,0.4
73557003,CS161,36.0,4,57.99999999999999,0.4
64945179,CS161,39.0,4,0.0,0.4
61148442,CS161,51.0,4,100.0,0.4
62686607,CS161,8.0,4,100.0,0.4
85268727,CS161,54.0,4,80.0,0.4
48354119,CS161,26.0,4,56.99999999999999,0.4
51513687,CS161,30.0,4,100.0,0.4
93012570,CS161,69.0,4,100.0,0.4
30692683,CS161,0.0,4,100.0,0.4
58000939,CS161,85.0,4,100.0,0.4
34002125,CS161,0.0,5,0.0,0.5
59334742,CS161,0.0,5,0.0,0.5
28249094,CS161,61.0,5,97.0,0.5
80757531,CS161,70.0,5,100.0,0.5
93675090,CS161,38.0,5,53.0,0.5
76821156,CS161,0.0,5,18.0,0.5
83016591,CS161,83.0,5,75.0,0.5
89400160,CS161,0.0,5,0.0,0.5
63767996,CS161,48.0,5,83.0,0.5
32221102,CS161,28.0,5,96.0,0.5
11995577,CS161,38.0,5,37.0,0.5
17619064,CS161,15.0,5,55.00000000000001,0.5
32446864,CS161,53.0,5,100.0,0.5
82801786,CS161,0.0,5,0.0,0.5
51246713,CS161,65.0,5,83.0,0.5
69563061,CS161,27.0,5,0.0,0.5
14708099,CS161,0.0,5,0.0,0.5
42600414,CS161,11.0,5,66.0,0.5
62912601,CS161,48.0,5,80.0,0.5
29933757,CS161,35.0,5,49.0,0.5
14992696,CS161,0.0,5,0.0,0.5
57778284,CS161,11.0,5,76.0,0.5
48118722,CS161,44.0,5,67.0,0.5
82073453,CS161,0.0,5,40.0,0.5
65312480,CS161,53.0,5,100.0,0.5
43455746,CS161,13.0,5,20.0,0.5
12039636,CS161,48.0,5,100.0,0.5
85627452,CS161,5.0,5,0.0,0.5
78594106,CS161,41.0,5,20.0,0.5
59003785,CS161,10.0,5,0.0,0.5
87929681,CS161,0.0,5,0.0,0.5
72970314,CS161,0.0,5,24.0,0.5
43378720,CS161,0.0,5,0.0,0.5
34484779,CS161,28.0,5,85.0,0.5
13731882,CS161,37.0,5,91.0,0.5
36010927,CS161,0.0,5,6.0,0.5
48465241,CS161,50.0,5,92.0,0.5
16223371,CS161,50.0,5,87.0,0.5
72827820,CS161,0.0,5,0.0,0.5
46238708,CS161,10.0,5,97.0,0.5
54313853,CS161,17.0,5,73.0,0.5
77630350,CS161,69.0,5,100.0,0.5
93546547,CS161,53.0,5,100.0,0.5
81671909,CS161,78.0,5,100.0,0.5
85443891,CS161,54.0,5,100.0,0.5
35348136,CS161,62.0,5,100.0,0.5
22307456,CS161,76.0,5,100.0,0.5
82999094,CS161,49.0,5,66.0,0.5
76935586,CS161,0.0,5,47.0,0.5
41312106,CS161,18.0,5,92.0,0.5
96645647,CS161,48.0,5,75.0,0.5
72308679,CS161,9.0,5,82.0,0.5
87283794,CS161,74.0,5,100.0,0.5
84150618,CS161,77.0,5,100.0,0.5
66088281,CS161,16.0,5,100.0,0.5
13022259,CS161,78.0,5,100.0,0.5
71082361,CS161,92.0,5,91.0,0.5
81163166,CS161,69.0,5,97.0,0.5
53292236,CS161,69.0,5,82.0,0.5
99912338,CS161,29.0,5,91.0,0.5
74963938,CS161,59.0,5,99.0,0.5
66510180,CS161,25.0,5,100.0,0.5
74779884,CS161,98.0,5,100.0,0.5
88756438,CS161,65.0,5,100.0,0.5
49510500,CS161,25.0,5,100.0,0.5
93509703,CS161,40.0,5,88.0,0.5
75190992,CS161,23.0,5,37.0,0.5
78544164,CS161,83.0,5,100.0,0.5
84275168,CS161,41.0,5,100.0,0.5
81191987,CS161,20.0,5,0.0,0.5
29649479,CS161,88.0,5,79.0,0.5
46717500,CS161,39.0,5,36.0,0.5
70822325,CS161,18.0,5,100.0,0.5
23917602,CS161,61.0,5,100.0,0.5
35888495,CS161,80.0,5,100.0,0.5
95120612,CS161,28.0,5,55.00000000000001,0.5
70665806,CS161,82.0,5,100.0,0.5
62846607,CS161,59.0,5,26.0,0.5
48715165,CS161,59.0,5,100.0,0.5
62114010,CS161,45.0,5,45.0,0.5
56526290,CS161,37.0,5,100.0,0.5
81897019,CS161,69.0,5,100.0,0.5
48462369,CS161,4.0,5,0.0,0.5
78282477,CS161,30.0,5,91.0,0.5
73224306,CS161,17.0,5,28.999999999999996,0.5
17828528,CS161,60.0,5,100.0,0.5
30901180,CS161,31.0,5,62.0,0.5
78843637,CS161,66.0,5,82.0,0.5
27625814,CS161,51.0,5,100.0,0.5
97156076,CS161,3.0,5,0.0,0.5
61255307,CS161,5.0,5,27.0,0.5
49385116,CS161,26.0,5,0.0,0.5
28563648,CS161,34.0,5,100.0,0.5
53347481,CS161,3.0,5,93.0,0.5
88451462,CS161,83.0,5,100.0,0.5
81577123,CS161,60.0,5,100.0,0.5
14383148,CS161,43.0,5,100.0,0.5
21035456,CS161,73.0,5,89.0,0.5
70265517,CS161,44.0,5,91.0,0.5
74558525,CS161,26.0,5,78.0,0.5
66286017,CS161,13.0,5,91.0,0.5
89230778,CS161,42.0,5,69.0,0.5
55672463,CS161,23.0,5,100.0,0.5
59809646,CS161,60.0,5,100.0,0.5
85516093,CS161,19.0,5,88.0,0.5
61096547,CS161,44.0,5,100.0,0.5
31128159,CS161,45.0,5,84.0,0.5
65061850,CS161,76.0,5,100.0,0.5
72136471,CS161,38.0,5,100.0,0.5
12173443,CS161,12.0,5,61.0,0.5
30511442,CS161,32.0,5,82.0,0.5
41816562,CS161,47.0,5,87.0,0.5
68353261,CS161,65.0,5,100.0,0.5
76138889,CS161,68.0,5,97.0,0.5
70127686,CS161,33.0,5,55.00000000000001,0.5
18845591,CS161,43.0,5,100.0,0.5
80307541,CS161,78.0,5,100.0,0.5
92445765,CS161,42.0,5,73.0,0.5
11372849,CS161,83.0,5,100.0,0.5
33699786,CS161,36.0,5,82.0,0.5
60276362,CS161,12.0,5,11.0,0.5
41987800,CS161,30.0,5,91.0,0.5
47759014,CS161,47.0,5,63.0,0.5
44977117,CS161,20.0,5,31.0,0.5
36691348,CS161,27.0,5,100.0,0.5
75210751,CS161,3.0,5,57.99999999999999,0.5
64280419,CS161,70.0,5,86.0,0.5
95724042,CS161,57.0,5,59.0,0.5
17916583,CS161,91.0,5,100.0,0.5
48527230,CS161,73.0,5,100.0,0.5
75715775,CS161,17.0,5,85.0,0.5
77434708,CS161,11.0,5,82.0,0.5
70081802,CS161,15.0,5,49.0,0.5
23296864,CS161,3.0,5,0.0,0.5
58213848,CS161,26.0,5,23.0,0.5
73958512,CS161,0.0,5,28.000000000000004,0.5
66460544,CS161,65.0,5,100.0,0.5
47844746,CS161,0.0,5,82.0,0.5
74112974,CS161,35.0,5,100.0,0.5
73219758,CS161,54.0,5,64.0,0.5
50967821,CS161,61.0,5,100.0,0.5
53063229,CS161,46.0,5,93.0,0.5
24126422,CS161,17.0,5,93.0,0.5
79836911,CS161,5.0,5,3.0,0.5
80058174,CS161,31.0,5,100.0,0.5
80468427,CS161,23.0,5,53.0,0.5
23504839,CS161,44.0,5,37.0,0.5
45020243,CS161,5.0,5,64.0,0.5
22361337,CS161,28.0,5,51.0,0.5
29697244,CS161,68.0,5,100.0,0.5
19370915,CS161,35.0,5,100.0,0.5
88664967,CS161,63.0,5,100.0,0.5
54840987,CS161,56.0,5,59.0,0.5
62845749,CS161,21.0,5,63.0,0.5
51109886,CS161,50.0,5,100.0,0.5
86167338,CS161,55.0,5,90.0,0.5
59825857,CS161,43.0,5,0.0,0.5
36733977,CS161,75.0,5,84.0,0.5
34171685,CS161,33.0,5,82.0,0.5
48781279,CS161,7.0,5,59.0,0.5
90155569,CS161,33.0,5,66.0,0.5
16274438,CS161,46.0,5,91.0,0.5
73498893,CS161,10.0,5,46.0,0.5
67170149,CS161,49.0,5,69.0,0.5
97027020,CS161,0.0,5,18.0,0.5
95853854,CS161,47.0,5,76.0,0.5
27375601,CS161,6.0,5,23.0,0.5
66626083,CS161,44.0,5,96.0,0.5
25516569,CS161,14.0,5,27.0,0.5
59545049,CS161,59.0,5,50.0,0.5
49612785,CS161,63.0,5,100.0,0.5
60961279,CS161,17.0,5,55.00000000000001,0.5
97566637,CS161,25.0,5,80.0,0.5
99801182,CS161,28.0,5,95.0,0.5
24113904,CS161,42.0,5,75.0,0.5
71014394,CS161,35.0,5,19.0,0.5
63281671,CS161,28.0,5,67.0,0.5
74452358,CS161,50.0,5,80.0,0.5
90219343,CS161,34.0,5,100.0,0.5
45627083,CS161,5.0,5,0.0,0.5
25381424,CS161,81.0,5,100.0,0.5
65970573,CS161,28.0,5,100.0,0.5
60912130,CS161,50.0,5,73.0,0.5
98977019,CS161,70.0,5,36.0,0.5
16978276,CS161,44.0,5,100.0,0.5
65786686,CS161,13.0,5,100.0,0.5
15978528,CS161,18.0,5,100.0,0.5
48164537,CS161,14.0,5,92.0,0.5
37673922,CS161,93.0,5,100.0,0.5
88226151,CS161,23.0,5,27.0,0.5
67299557,CS161,45.0,5,100.0,0.5
29057187,CS161,73.0,5,61.0,0.5
18153671,CS161,83.0,5,100.0,0.5
61177295,CS161,8.0,5,38.0,0.5
73115871,CS161,61.0,5,92.0,0.5
84423917,CS161,44.0,5,100.0,0.5
29165893,CS161,31.0,5,27.0,0.5
20166054,CS161,5.0,5,13.0,0.5
74746631,CS161,26.0,5,100.0,0.5
68404087,CS161,68.0,5,100.0,0.5
45839073,CS161,83.0,5,100.0,0.5
46836101,CS161,0.0,5,0.0,0.5
87998809,CS161,13.0,5,36.0,0.5
18392752,CS161,36.0,5,89.0,0.5
86993802,CS161,46.0,5,89.0,0.5
25109838,CS161,59.0,5,100.0,0.5
53691552,CS161,13.0,5,100.0,0.5
56342855,CS161,77.0,5,100.0,0.5
14369025,CS161,10.0,5,87.0,0.5
86096939,CS161,67.0,5,100.0,0.5
25399185,CS161,67.0,5,96.0,0.5
61509943,CS161,53.0,5,95.0,0.5
67528806,CS161,50.0,5,92.0,0.5
84953779,CS161,14.0,5,97.0,0.5
60432123,CS161,24.0,5,100.0,0.5
68839955,CS161,8.0,5,100.0,0.5
91067966,CS161,6.0,5,51.0,0.5
82228479,CS161,0.0,5,0.0,0.5
95762589,CS161,32.0,5,75.0,0.5
88931603,CS161,0.0,5,32.0,0.5
92485465,CS161,31.0,5,73.0,0.5
28869403,CS161,10.0,5,72.0,0.5
91392631,CS161,26.0,5,45.0,0.5
54449931,CS161,0.0,5,42.0,0.5
56051401,CS161,17.0,5,64.0,0.5
94167786,CS161,19.0,5,39.0,0.5
89900402,CS161,26.0,5,100.0,0.5
34514357,CS161,73.0,5,100.0,0.5
99522393,CS161,40.0,5,55.00000000000001,0.5
42340012,CS161,48.0,5,69.0,0.5
49118129,CS161,0.0,5,0.0,0.5
42840867,CS161,10.0,5,0.0,0.5
77027493,CS161,53.0,5,96.0,0.5
15993142,CS161,35.0,5,63.0,0.5
89129288,CS161,52.0,5,24.0,0.5
64729486,CS161,67.0,5,100.0,0.5
87080516,CS161,54.0,5,92.0,0.5
52357886,CS161,68.0,5,100.0,0.5
44602941,CS161,40.0,5,65.0,0.5
63873490,CS161,15.0,5,75.0,0.5
93228999,CS161,22.0,5,67.0,0.5
63302115,CS161,57.0,5,100.0,0.5
84852399,CS161,46.0,5,56.99999999999999,0.5
72929888,CS161,69.0,5,100.0,0.5
42375295,CS161,28.0,5,82.0,0.5
47461374,CS161,90.0,5,100.0,0.5
58339563,CS161,27.0,5,61.0,0.5
62841925,CS161,55.0,5,100.0,0.5
73015180,CS161,40.0,5,67.0,0.5
66548948,CS161,78.0,5,82.0,0.5
16165713,CS161,50.0,5,100.0,0.5
21688572,CS161,35.0,5,81.0,0.5
69106678,CS161,63.0,5,82.0,0.5
86142462,CS161,75.0,5,83.0,0.5
20973671,CS161,19.0,5,61.0,0.5
80120841,CS161,70.0,5,100.0,0.5
60261823,CS161,86.0,5,100.0,0.5
51756795,CS161,25.0,5,91.0,0.5
52026299,CS161,78.0,5,100.0,0.5
93371516,CS161,17.0,5,50.0,0.5
67160908,CS161,83.0,5,100.0,0.5
97419264,CS161,66.0,5,97.0,0.5
48446441,CS161,5.0,5,27.0,0.5
89367722,CS161,38.0,5,95.0,0.5
72116436,CS161,45.0,5,66.0,0.5
54994494,CS161,58.0,5,100.0,0.5
54445555,CS161,18.0,5,77.0,0.5
56404215,CS161,42.0,5,100.0,0.5
83593137,CS161,16.0,5,66.0,0.5
49940596,CS161,0.0,5,0.0,0.5
71790299,CS161,46.0,5,77.0,0.5
11628125,CS161,48.0,5,100.0,0.5
96404089,CS161,43.0,5,37.0,0.5
46177638,CS161,0.0,5,88.0,0.5
69034095,CS161,0.0,5,0.0,0.5
34235383,CS161,17.0,5,55.00000000000001,0.5
82920138,CS161,15.0,5,0.0,0.5
33275055,CS161,29.0,5,100.0,0.5
59134235,CS161,53.0,5,100.0,0.5
43038785,CS161,8.0,5,100.0,0.5
21569802,CS161,0.0,5,87.0,0.5
68004068,CS161,6.0,5,0.0,0.5
82112655,CS161,31.0,5,100.0,0.5
55651327,CS161,29.0,5,18.0,0.5
89047243,CS161,70.0,5,75.0,0.5
20603140,CS161,55.0,5,100.0,0.5
89693072,CS161,19.0,5,100.0,0.5
45464356,CS161,20.0,5,73.0,0.5
41964379,CS161,53.0,5,94.0,0.5
32884015,CS161,43.0,5,100.0,0.5
32291309,CS161,26.0,5,71.0,0.5
59735613,CS161,10.0,5,36.0,0.5
52425323,CS161,47.0,5,77.0,0.5
74341696,CS161,60.0,5,63.0,0.5
28159689,CS161,46.0,5,45.0,0.5
17126904,CS161,62.0,5,91.0,0.5
34670311,CS161,63.0,5,100.0,0.5
60585709,CS161,11.0,5,18.0,0.5
76539077,CS161,42.0,5,88.0,0.5
93139542,CS161,46.0,5,18.0,0.5
61451399,CS161,19.0,5,82.0,0.5
41554586,CS161,11.0,5,43.0,0.5
93123214,CS161,60.0,5,100.0,0.5
94802188,CS161,41.0,5,78.0,0.5
78494297,CS161,34.0,5,85.0,0.5
13516601,CS161,5.0,5,64.0,0.5
71049099,CS161,43.0,5,100.0,0.5
97690340,CS161,53.0,5,100.0,0.5
96097012,CS161,55.0,5,100.0,0.5
94583154,CS161,50.0,5,100.0,0.5
32941963,CS161,67.0,5,100.0,0.5
20950006,CS161,56.0,5,53.0,0.5
18342686,CS161,5.0,5,12.0,0.5
30523399,CS161,50.0,5,100.0,0.5
58822337,CS161,54.0,5,97.0,0.5
12626419,CS161,40.0,5,100.0,0.5
35250290,CS161,45.0,5,100.0,0.5
93293478,CS161,43.0,5,73.0,0.5
65818849,CS161,43.0,5,53.0,0.5
66914268,CS161,38.0,5,64.0,0.5
23501065,CS161,66.0,5,100.0,0.5
78700130,CS161,14.0,5,17.0,0.5
82634093,CS161,39.0,5,61.0,0.5
94969579,CS161,44.0,5,64.0,0.5
93749928,CS161,23.0,5,100.0,0.5
39689239,CS161,2.0,5,38.0,0.5
38247362,CS161,8.0,5,36.0,0.5
72537638,CS161,0.0,5,82.0,0.5
61497114,CS161,0.0,5,18.0,0.5
22551398,CS161,31.0,5,78.0,0.5
47121414,CS161,37.0,5,100.0,0.5
38860849,CS161,64.0,5,100.0,0.5
77816651,CS161,80.0,5,100.0,0.5
78690622,CS161,15.0,5,73.0,0.5
81957281,CS161,10.0,5,49.0,0.5
39784903,CS161,38.0,5,100.0,0.5
25550236,CS161,0.0,5,72.0,0.5
95802939,CS161,70.0,5,100.0,0.5
25693562,CS161,60.0,5,82.0,0.5
36531295,CS161,0.0,5,36.0,0.5
58343093,CS161,0.0,5,64.0,0.5
59836802,CS161,69.0,5,100.0,0.5
76714430,CS161,0.0,5,0.0,0.5
89797051,CS161,10.0,5,0.0,0.5
43787117,CS161,12.0,5,18.0,0.5
75684190,CS161,5.0,5,0.0,0.5
27370046,CS161,5.0,5,0.0,0.5
85864105,CS161,29.0,5,24.0,0.5
17540469,CS161,81.0,5,95.0,0.5
90205242,CS161,52.0,5,100.0,0.5
48045170,CS161,23.0,5,7.000000000000001,0.5
99995385,CS161,0.0,5,0.0,0.5
24790246,CS161,24.0,5,92.0,0.5
47057162,CS161,0.0,5,9.0,0.5
82305757,CS161,23.0,5,21.0,0.5
91258907,CS161,0.0,5,14.000000000000002,0.5
16759226,CS161,25.0,5,92.0,0.5
37800456,CS161,18.0,5,94.0,0.5
22135913,CS161,48.0,5,98.0,0.5
12152832,CS161,56.0,5,0.0,0.5
30230101,CS161,84.0,5,97.0,0.5
63284343,CS161,45.0,5,100.0,0.5
35119117,CS161,18.0,5,82.0,0.5
65118069,CS161,35.0,5,100.0,0.5
65157349,CS161,30.0,5,100.0,0.5
48343110,CS161,40.0,5,82.0,0.5
74711966,CS161,8.0,5,27.0,0.5
88189847,CS161,28.0,5,100.0,0.5
77669391,CS161,42.0,5,82.0,0.5
56643669,CS161,28.0,5,100.0,0.5
30079405,CS161,26.0,5,28.000000000000004,0.5
60414961,CS161,63.0,5,78.0,0.5
59084601,CS161,14.0,5,68.0,0.5
90198723,CS161,17.0,5,72.0,0.5
24076910,CS161,53.0,5,100.0,0.5
23696390,CS161,5.0,5,0.0,0.5
45453740,CS161,49.0,5,91.0,0.5
26111335,CS161,10.0,5,90.0,0.5
82073994,CS161,0.0,5,0.0,0.5
42739989,CS161,56.0,5,24.0,0.5
23971090,CS161,0.0,5,100.0,0.5
95030015,CS161,78.0,5,100.0,0.5
22896594,CS161,50.0,5,100.0,0.5
82965743,CS161,80.0,5,100.0,0.5
14672318,CS161,64.0,5,100.0,0.5
30877387,CS161,55.0,5,82.0,0.5
12306119,CS161,12.0,5,93.0,0.5
43094536,CS161,58.0,5,100.0,0.5
69309190,CS161,0.0,5,100.0,0.5
64198576,CS161,38.0,5,95.0,0.5
63681096,CS161,37.0,5,100.0,0.5
57800387,CS161,83.0,5,100.0,0.5
69023507,CS161,7.0,5,92.0,0.5
83146186,CS161,13.0,5,45.0,0.5
53957925,CS161,38.0,5,87.0,0.5
90926702,CS161,90.0,5,95.0,0.5
68443482,CS161,57.0,5,52.0,0.5
34323592,CS161,5.0,5,100.0,0.5
96304251,CS161,53.0,5,87.0,0.5
27936987,CS161,28.0,5,45.0,0.5
15214948,CS161,40.0,5,90.0,0.5
84536412,CS161,31.0,5,91.0,0.5
58157905,CS161,60.0,5,84.0,0.5
96968862,CS161,17.0,5,57.99999999999999,0.5
86497933,CS161,14.0,5,18.0,0.5
31397192,CS161,48.0,5,36.0,0.5
99658767,CS161,16.0,5,100.0,0.5
64371535,CS161,35.0,5,77.0,0.5
66867809,CS161,24.0,5,74.0,0.5
71065720,CS161,85.0,5,100.0,0.5
11204571,CS161,88.0,5,100.0,0.5
61717879,CS161,0.0,5,64.0,0.5
24127710,CS161,8.0,5,10.0,0.5
67262233,CS161,30.0,5,0.0,0.5
87601200,CS161,21.0,5,32.0,0.5
49891974,CS161,51.0,5,100.0,0.5
72496892,CS161,48.0,5,94.0,0.5
51427713,CS161,70.0,5,82.0,0.5
58047508,CS161,0.0,5,0.0,0.5
84011888,CS161,14.0,5,92.0,0.5
44965222,CS161,55.0,5,73.0,0.5
36161314,CS161,27.0,5,100.0,0.5
34349175,CS161,0.0,5,0.0,0.5
88699903,CS161,90.0,5,97.0,0.5
89287824,CS161,8.0,5,85.0,0.5
76576071,CS161,0.0,5,32.0,0.5
33451338,CS161,0.0,5,0.0,0.5
99632235,CS161,45.0,5,100.0,0.5
20272886,CS161,54.0,5,79.0,0.5
17988839,CS161,13.0,5,35.0,0.5
84573777,CS161,10.0,5,5.0,0.5
35507225,CS161,10.0,5,100.0,0.5
26873519,CS161,41.0,5,71.0,0.5
45536963,CS161,43.0,5,82.0,0.5
30822116,CS161,5.0,5,0.0,0.5
44417178,CS161,28.0,5,45.0,0.5
59784821,CS161,0.0,5,0.0,0.5
76510898,CS161,0.0,5,0.0,0.5
23701729,CS161,51.0,5,100.0,0.5
82770253,CS161,65.0,5,100.0,0.5
81786701,CS161,65.0,5,97.0,0.5
55146620,CS161,71.0,5,96.0,0.5
11756745,CS161,12.0,5,82.0,0.5
81131461,CS161,43.0,5,61.0,0.5
99855326,CS161,12.0,5,83.0,0.5
82967676,CS161,66.0,5,51.0,0.5
63066927,CS161,17.0,5,0.0,0.5
73779400,CS161,48.0,5,80.0,0.5
71373382,CS161,61.0,5,36.0,0.5
52911365,CS161,47.0,5,91.0,0.5
43114643,CS161,32.0,5,100.0,0.5
72735869,CS161,56.0,5,82.0,0.5
47593950,CS161,38.0,5,0.0,0.5
